transaction_id,timestamp,day,merchant_id,merchant_category,merchant_volume_tier,customer_id,customer_tenure_days,customer_tx_count_30d,customer_avg_tx_size,customer_refund_rate,amount,payment_method,bank_name,card_bin,hour_of_day,day_of_week,is_weekend,velocity_1h,velocity_24h,velocity_7d,device_change_flag,geo_mismatch_flag,is_cross_border,3ds_used,is_fraud,is_flagged,is_false_positive,settlement_time_hours
TXN0000937,2024-01-12T19:58:00,11,M0148,SaaS,mid,C00554,25,3,1881,0.1038,1122.8,card,Canara,526278,19,4,0,0,0,1,0,0,0,0,0,0,0,56
TXN0000938,2024-01-12T07:59:00,11,M0077,Services,high,C00092,746,97,10119,0.0086,9119.3,upi,HDFC,578537,7,4,0,0,0,0,0,0,0,1,0,0,0,31
TXN0000939,2024-01-12T18:48:00,11,M0041,B2B,low,C00836,932,88,5871,0.004,18852.75,wallet,Axis,584096,18,4,0,0,0,1,0,0,0,0,0,0,0,46
TXN0000940,2024-01-12T10:47:00,11,M0036,Retail,low,C00400,99,11,6695,0.0759,6803.27,netbanking,HDFC,465412,10,4,0,0,0,0,0,0,0,0,0,0,0,47
TXN0000941,2024-01-12T11:24:00,11,M0188,Logistics,mid,C01079,120,13,2720,0.1461,7901.83,card,HDFC,564041,11,4,0,0,0,0,0,0,0,1,0,0,0,55
TXN0000942,2024-01-12T15:06:00,11,M0055,Services,mid,C01467,110,13,3091,0.1456,8541.11,netbanking,Axis,400994,15,4,0,10,0,0,0,0,0,1,0,0,0,63
TXN0000943,2024-01-12T07:50:00,11,M0099,B2B,low,C00167,951,114,4815,0.0341,18067.97,wallet,ICICI,432107,7,4,0,0,0,1,0,0,0,0,0,0,0,26
TXN0000944,2024-01-12T15:01:00,11,M0062,B2B,low,C00566,81,17,5110,0.0665,13642.28,netbanking,PNB,564337,15,4,0,0,0,0,0,0,0,0,0,0,0,44
TXN0000945,2024-01-12T17:59:00,11,M0023,Services,low,C00975,145,5,5985,0.0929,4803.42,card,Canara,475619,17,4,0,0,0,0,0,0,0,1,0,0,0,70
TXN0000946,2024-01-12T09:38:00,11,M0053,Retail,low,C00439,200,16,1597,0.205,1276.7,card,PNB,545640,9,4,0,0,0,0,0,0,0,0,0,0,0,58
TXN0000947,2024-01-12T23:48:00,11,M0127,Food,low,C00523,973,109,20713,0.0508,9074.02,card,SBI,431699,23,4,0,0,0,0,1,0,0,0,0,1,1,66
TXN0000948,2024-01-12T13:50:00,11,M0128,B2B,high,C00850,147,16,7302,0.0202,58917.07,upi,Kotak,589247,13,4,0,0,0,0,0,0,0,0,1,1,0,65
TXN0000949,2024-01-12T22:02:00,11,M0110,Food,high,C01167,151,10,2963,0.1531,3741.65,netbanking,ICICI,429482,22,4,0,0,0,1,0,0,0,0,0,0,0,67
TXN0000950,2024-01-12T14:05:00,11,M0110,Food,high,C00719,167,19,7043,0.1785,3376.51,wallet,Yes,551882,14,4,0,0,0,0,0,0,0,0,0,0,0,64
TXN0000951,2024-01-12T09:04:00,11,M0141,Logistics,low,C01280,146,17,1316,0.1056,13521.52,wallet,SBI,528152,9,4,0,0,0,0,0,0,0,0,0,0,0,43
TXN0000952,2024-01-12T18:27:00,11,M0121,Food,low,C00999,828,83,16395,0.0109,7221.82,upi,Kotak,446964,18,4,0,0,0,0,0,0,0,0,0,0,0,20
TXN0000953,2024-01-12T19:54:00,11,M0049,Services,mid,C00410,17,3,1752,0.01,2938.47,netbanking,SBI,596446,19,4,0,0,0,0,0,0,0,0,0,0,1,43
TXN0000954,2024-01-12T14:00:00,11,M0158,Retail,low,C00320,211,6,4563,0.1454,5060.88,upi,Kotak,564846,14,4,0,0,0,0,0,0,0,0,0,0,0,48
TXN0000955,2024-01-12T13:59:00,11,M0022,Retail,low,C00701,19,4,1356,0.0281,5009.3,upi,HDFC,447507,13,4,0,1,0,0,0,0,0,0,1,1,0,39
TXN0000956,2024-01-12T13:24:00,11,M0078,B2B,high,C00458,228,14,6680,0.1174,31266.96,upi,Yes,494873,13,4,0,0,0,0,0,0,0,0,1,1,0,24
TXN0000957,2024-01-12T16:19:00,11,M0040,SaaS,mid,C01001,6,3,514,0.1072,824.51,wallet,Yes,506509,16,4,0,0,0,1,0,0,0,0,0,0,1,67
TXN0000958,2024-01-12T03:48:00,11,M0164,Logistics,high,C01406,854,117,21647,0.0155,22621.85,netbanking,Axis,582677,3,4,0,0,0,0,0,0,0,0,1,1,0,38
TXN0000959,2024-01-12T11:31:00,11,M0070,Services,low,C00556,22,2,1268,0.1906,2068.13,wallet,PNB,562272,11,4,0,0,0,0,0,0,0,0,0,0,0,28
TXN0000960,2024-01-12T19:15:00,11,M0113,Services,high,C00160,790,83,11529,0.027,2808.16,netbanking,HDFC,495563,19,4,0,0,0,0,0,0,0,0,1,1,0,50
TXN0000961,2024-01-12T19:33:00,11,M0165,Services,low,C00011,15,3,642,0.1639,2251.91,upi,Canara,537619,19,4,0,0,0,0,0,0,1,1,0,0,1,25
TXN0000962,2024-01-12T14:11:00,11,M0050,Logistics,high,C01493,217,8,4914,0.0859,15798.94,wallet,Axis,520218,14,4,0,0,0,0,0,0,0,0,0,0,0,68
TXN0000963,2024-01-12T11:11:00,11,M0070,Services,low,C00178,20,4,1085,0.1022,1324.85,wallet,PNB,453995,11,4,0,0,0,0,0,0,0,1,0,0,1,37
TXN0000964,2024-01-12T23:50:00,11,M0119,Retail,high,C00575,241,8,3584,0.1231,3742.68,wallet,Kotak,429218,23,4,0,0,0,1,0,0,0,1,0,0,0,15
TXN0000965,2024-01-12T05:05:00,11,M0181,Food,high,C01178,209,14,2357,0.1801,471.52,netbanking,Kotak,555162,5,4,0,0,0,0,0,1,0,0,1,1,0,52
TXN0000966,2024-01-12T20:28:00,11,M0120,Food,low,C00414,216,6,1095,0.0964,537.04,card,PNB,408311,20,4,0,0,0,0,0,0,0,0,0,0,0,58
TXN0000967,2024-01-12T12:30:00,11,M0103,Services,low,C01081,245,20,7234,0.042,5086.09,upi,Axis,549418,12,4,0,0,0,1,0,0,0,1,0,0,0,41
TXN0000968,2024-01-12T22:43:00,11,M0064,Food,high,C00745,236,8,4418,0.0669,3335.11,upi,Canara,551723,22,4,0,0,0,0,0,0,0,1,0,0,0,63
TXN0000969,2024-01-12T20:52:00,11,M0192,B2B,mid,C00828,99,20,5319,0.1355,43950.79,netbanking,Canara,539174,20,4,0,1,1,1,1,0,0,0,1,1,0,24
TXN0000970,2024-01-12T11:13:00,11,M0002,B2B,low,C00466,11,3,1294,0.1314,4697.59,upi,HDFC,449582,11,4,0,0,0,1,0,0,0,0,0,0,1,67
TXN0000971,2024-01-12T19:16:00,11,M0129,Services,low,C00501,292,11,5087,0.1788,17463.29,upi,Yes,594624,19,4,0,0,0,0,0,0,0,1,0,0,0,23
TXN0000972,2024-01-12T12:54:00,11,M0160,Services,mid,C00068,788,109,6849,0.0242,3627.55,card,PNB,499902,12,4,0,0,0,1,0,0,0,1,0,0,0,50
TXN0000973,2024-01-12T19:17:00,11,M0042,Logistics,mid,C00503,751,111,15163,0.0191,19288.31,netbanking,Axis,424488,19,4,0,0,0,0,0,0,0,0,1,1,0,12
TXN0000974,2024-01-12T18:02:00,11,M0005,Logistics,high,C00598,256,19,3365,0.1542,1794.95,wallet,Canara,453627,18,4,0,0,0,0,0,0,0,0,0,0,0,59
TXN0000975,2024-01-12T16:15:00,11,M0038,B2B,mid,C00554,25,3,1881,0.1038,38964.38,card,SBI,514449,16,4,0,1,1,2,0,0,0,0,1,1,0,49
TXN0000976,2024-01-12T11:41:00,11,M0090,Logistics,mid,C00201,734,88,21610,0.0185,18407.97,upi,PNB,590822,11,4,0,6,0,0,0,0,0,0,0,0,0,33
TXN0000977,2024-01-12T07:51:00,11,M0077,Services,high,C00536,12,4,1407,0.0616,3868.29,card,Kotak,475525,7,4,0,0,1,2,0,0,0,1,0,0,0,27
TXN0000978,2024-01-12T15:23:00,11,M0085,SaaS,mid,C00054,249,8,7248,0.0399,2863.8,card,SBI,517083,15,4,0,6,0,0,0,0,0,0,0,0,0,40
TXN0000979,2024-01-12T08:18:00,11,M0196,Retail,low,C00925,268,15,7613,0.1884,2909.66,upi,HDFC,529357,8,4,0,0,0,0,0,0,0,1,0,0,0,33
TXN0000980,2024-01-12T12:57:00,11,M0093,SaaS,mid,C01228,179,16,4503,0.0867,1526.26,upi,SBI,486479,12,4,0,0,0,0,0,0,0,1,0,0,0,69
TXN0000981,2024-01-12T09:46:00,11,M0007,Food,mid,C00345,5,4,1662,0.0094,2029.91,upi,Kotak,496421,9,4,0,0,0,1,0,0,0,0,0,0,0,24
TXN0000982,2024-01-12T19:03:00,11,M0070,Services,low,C00211,21,4,738,0.1348,2012.47,wallet,SBI,432250,19,4,0,0,0,1,0,0,0,0,0,0,1,54
TXN0000983,2024-01-12T19:26:00,11,M0054,Retail,mid,C00416,120,7,4760,0.1133,6235.57,wallet,HDFC,476992,19,4,0,0,0,0,1,0,0,0,0,1,1,35
TXN0000984,2024-01-13T06:45:00,12,M0174,SaaS,low,C00965,103,7,6500,0.2055,4994.01,wallet,HDFC,537235,6,5,1,0,0,0,0,0,0,0,0,0,0,45
TXN0000985,2024-01-13T22:02:00,12,M0129,Services,low,C01118,9,3,1462,0.0622,1534.47,upi,Axis,579823,22,5,1,12,0,0,0,0,0,1,0,0,1,25
TXN0000986,2024-01-13T08:00:00,12,M0146,Food,mid,C00887,8,3,791,0.0813,418.95,netbanking,Kotak,517910,8,5,1,14,0,1,0,0,0,0,0,0,0,38
TXN0000987,2024-01-13T20:56:00,12,M0197,Food,low,C00927,914,55,3972,0.0048,2174.64,netbanking,Canara,472900,20,5,1,0,0,0,0,0,0,0,0,0,0,31
TXN0000988,2024-01-13T08:43:00,12,M0070,Services,low,C00061,128,6,7251,0.1482,2645.08,wallet,Canara,479259,8,5,1,0,0,0,0,0,0,0,0,0,0,31
TXN0000989,2024-01-13T21:16:00,12,M0099,B2B,low,C01078,5,2,1178,0.0571,21720.05,netbanking,SBI,451376,21,5,1,0,0,1,0,0,0,1,0,0,1,21
TXN0000990,2024-01-13T01:35:00,12,M0160,Services,mid,C00775,14,3,1392,0.0331,5034.9,upi,SBI,436465,1,5,1,0,0,2,0,0,0,0,0,0,0,27
TXN0000991,2024-01-13T07:24:00,12,M0170,Logistics,mid,C01331,932,79,12508,0.025,42405.28,wallet,ICICI,453412,7,5,1,0,0,0,0,0,0,0,1,1,0,31
TXN0000992,2024-01-13T09:59:00,12,M0180,Food,low,C01066,151,11,1906,0.0889,3486.26,netbanking,Canara,531705,9,5,1,0,0,2,0,0,0,0,0,0,0,15
TXN0000993,2024-01-13T13:27:00,12,M0090,Logistics,mid,C00690,20,2,922,0.0354,25956.24,wallet,Yes,450563,13,5,1,0,0,1,0,0,0,0,0,0,1,23
TXN0000994,2024-01-13T16:27:00,12,M0010,SaaS,high,C00125,751,107,21732,0.0222,9065.76,upi,Yes,575812,16,5,1,0,0,0,0,0,0,1,1,1,0,33
TXN0000995,2024-01-13T10:54:00,12,M0104,Food,low,C00766,267,5,7258,0.0094,4782.51,wallet,PNB,507677,10,5,1,0,0,0,1,0,0,1,1,1,0,66
TXN0000996,2024-01-13T18:08:00,12,M0125,Retail,low,C01375,827,66,13174,0.001,10909.19,upi,HDFC,495323,18,5,1,0,0,1,0,0,0,0,0,0,0,45
TXN0000997,2024-01-13T18:58:00,12,M0068,B2B,low,C00715,271,14,4702,0.0777,19149.03,wallet,HDFC,584363,18,5,1,0,0,0,0,0,0,0,1,1,0,39
TXN0000998,2024-01-13T20:32:00,12,M0024,B2B,mid,C00231,970,90,9656,0.0095,40605.08,card,HDFC,512225,20,5,1,0,0,1,1,0,0,0,1,1,0,21
TXN0000999,2024-01-13T10:51:00,12,M0035,SaaS,mid,C00222,96,12,4387,0.0371,2184.28,wallet,Kotak,465250,10,5,1,0,0,1,0,0,0,1,0,0,0,39
TXN0001000,2024-01-13T09:25:00,12,M0105,SaaS,high,C00719,167,19,7043,0.1785,3693.73,wallet,SBI,414192,9,5,1,0,1,1,0,0,0,0,0,0,0,69
TXN0001001,2024-01-13T07:00:00,12,M0121,Food,low,C00117,169,17,6812,0.1292,1008.74,wallet,ICICI,418611,7,5,1,0,0,0,0,0,0,1,0,0,1,45
TXN0001002,2024-01-13T08:11:00,12,M0023,Services,low,C00784,14,4,1494,0.0944,2142.7,netbanking,Yes,421469,8,5,1,0,0,0,0,0,0,0,0,0,1,42
TXN0001003,2024-01-13T19:45:00,12,M0014,Logistics,high,C00905,997,85,9286,0.052,13468.31,netbanking,Yes,593780,19,5,1,0,0,0,1,0,0,1,1,1,0,58
TXN0001004,2024-01-13T10:32:00,12,M0008,Retail,low,C00623,774,92,18298,0.0518,19276.11,wallet,Axis,462420,10,5,1,0,0,0,0,1,1,0,1,1,0,61
TXN0001005,2024-01-13T20:00:00,12,M0094,SaaS,high,C01433,153,18,6378,0.052,2591.12,upi,Canara,402811,20,5,1,0,0,0,0,0,0,0,0,0,0,40
TXN0001006,2024-01-13T17:39:00,12,M0015,Services,low,C00227,197,11,1422,0.0498,4049.93,netbanking,PNB,538722,17,5,1,0,0,0,0,0,0,0,0,0,0,40
TXN0001007,2024-01-13T22:15:00,12,M0095,Food,low,C00075,161,7,7977,0.0608,3720.03,netbanking,Yes,554576,22,5,1,0,0,1,0,0,0,0,1,1,0,61
TXN0001008,2024-01-13T13:13:00,12,M0140,Logistics,high,C00387,8,4,762,0.1501,3745.12,netbanking,Yes,439122,13,5,1,11,0,0,0,0,0,0,0,0,0,24
TXN0001009,2024-01-13T21:24:00,12,M0094,SaaS,high,C00956,207,6,7039,0.0199,1545.82,card,Canara,429008,21,5,1,0,0,0,1,0,0,0,1,1,0,38
TXN0001010,2024-01-13T19:04:00,12,M0006,Food,low,C00263,223,7,1895,0.1805,2893.2,upi,ICICI,554551,19,5,1,0,0,0,0,0,0,0,0,0,0,64
TXN0001011,2024-01-13T20:08:00,12,M0142,Retail,mid,C00137,101,11,7563,0.169,5942.01,wallet,Canara,413042,20,5,1,0,0,0,0,0,0,0,0,0,0,41
TXN0001012,2024-01-13T22:06:00,12,M0034,Retail,high,C01428,178,8,7583,0.1156,4404.19,netbanking,Yes,502326,22,5,1,0,0,0,0,0,0,0,0,0,0,19
TXN0001013,2024-01-13T19:54:00,12,M0151,Food,low,C00342,78,16,6771,0.0366,2164.72,card,Yes,411766,19,5,1,0,0,0,0,0,0,0,0,0,0,39
TXN0001014,2024-01-13T11:07:00,12,M0119,Retail,high,C00544,19,3,1611,0.17,1744.76,netbanking,Kotak,456665,11,5,1,0,0,0,0,0,0,0,0,0,1,50
TXN0001015,2024-01-13T11:49:00,12,M0148,SaaS,mid,C01208,24,4,1125,0.262,1121.8,upi,SBI,500014,11,5,1,0,0,1,1,1,0,1,1,1,0,17
TXN0001016,2024-01-13T03:40:00,12,M0145,SaaS,low,C00860,135,18,4293,0.257,1857.44,wallet,Yes,460854,3,5,1,0,0,1,0,0,0,0,1,1,0,23
TXN0001017,2024-01-13T16:49:00,12,M0108,Food,high,C01412,93,13,3187,0.0774,1348.3,netbanking,ICICI,518504,16,5,1,0,0,0,0,0,0,0,0,0,0,63
TXN0001018,2024-01-13T16:32:00,12,M0032,Food,low,C00281,123,14,1264,0.0655,1127.67,upi,Yes,485368,16,5,1,0,0,1,0,0,0,0,0,0,0,43
TXN0001019,2024-01-13T12:13:00,12,M0185,Food,high,C00988,21,3,1506,0.0789,2233.32,netbanking,Canara,492200,12,5,1,0,0,0,0,0,0,0,0,0,1,69
TXN0001020,2024-01-13T03:50:00,12,M0117,SaaS,low,C00323,257,11,4702,0.0794,1562.69,upi,PNB,540467,3,5,1,0,1,1,0,0,0,0,0,0,0,41
TXN0001021,2024-01-13T11:48:00,12,M0001,Retail,high,C01066,151,11,1906,0.0889,2331.16,wallet,Canara,468273,11,5,1,0,1,3,0,0,0,0,0,0,0,65
TXN0001022,2024-01-13T06:34:00,12,M0149,Services,low,C00307,10,1,525,0.1779,859.07,card,Yes,517518,6,5,1,0,0,2,0,0,0,0,0,0,0,45
TXN0001023,2024-01-13T15:55:00,12,M0078,B2B,high,C01029,18,2,615,0.0338,21235.07,netbanking,Yes,474404,15,5,1,0,0,0,0,0,0,1,1,1,0,70
TXN0001024,2024-01-13T09:24:00,12,M0045,Food,high,C00252,212,15,4155,0.0065,4153.91,netbanking,Axis,472402,9,5,1,0,0,0,0,0,0,0,0,0,0,70
TXN0001025,2024-01-13T16:46:00,12,M0159,Services,low,C00697,211,15,4432,0.0478,6301.08,netbanking,ICICI,502546,16,5,1,0,0,0,0,0,0,1,0,0,0,28
TXN0001026,2024-01-13T07:21:00,12,M0161,Services,mid,C00174,247,16,4266,0.0312,2406.41,netbanking,ICICI,450264,7,5,1,0,0,2,0,0,0,1,0,0,0,37
TXN0001027,2024-01-13T10:38:00,12,M0092,Food,low,C01496,193,13,7225,0.0594,5771.96,netbanking,Canara,543865,10,5,1,0,0,1,1,0,0,1,1,1,0,33
TXN0001028,2024-01-13T19:55:00,12,M0045,Food,high,C00622,93,11,6935,0.0169,4338.51,upi,Axis,534540,19,5,1,0,0,0,0,0,0,0,0,0,0,37
TXN0001029,2024-01-13T19:26:00,12,M0147,SaaS,mid,C01190,14,4,1510,0.2709,942.02,netbanking,Kotak,514252,19,5,1,0,0,0,1,0,0,0,0,1,1,45
TXN0001030,2024-01-13T06:34:00,12,M0100,Retail,low,C00825,20,4,1135,0.0724,1489.19,wallet,Kotak,471594,6,5,1,0,0,0,0,0,0,0,0,0,0,70
TXN0001031,2024-01-13T14:01:00,12,M0080,Logistics,low,C00391,807,67,9563,0.0069,36351.15,wallet,SBI,461819,14,5,1,0,0,0,0,0,0,0,1,1,0,71
TXN0001032,2024-01-13T17:47:00,12,M0183,Retail,mid,C00025,771,67,7942,0.0048,6869.62,netbanking,SBI,463371,17,5,1,8,0,0,0,0,0,0,0,0,0,14
TXN0001033,2024-01-13T07:58:00,12,M0114,Logistics,mid,C00970,220,11,6117,0.0537,8890.15,wallet,Canara,479268,7,5,1,0,0,1,0,0,0,0,0,0,0,68
TXN0001034,2024-01-13T18:53:00,12,M0127,Food,low,C00996,298,17,6726,0.0867,3475.14,wallet,SBI,474359,18,5,1,0,0,1,1,0,0,0,1,1,0,20
TXN0001035,2024-01-13T20:27:00,12,M0088,Food,low,C00566,81,17,5110,0.0665,1793.32,card,Yes,583321,20,5,1,0,0,1,0,0,0,0,0,0,0,18
TXN0001036,2024-01-13T08:24:00,12,M0141,Logistics,low,C00346,23,1,1516,0.0407,15372.54,upi,Kotak,447355,8,5,1,0,0,0,0,0,0,1,0,0,0,69
TXN0001037,2024-01-13T15:37:00,12,M0116,Services,low,C01332,12,1,573,0.2078,1142.33,wallet,HDFC,490749,15,5,1,0,0,1,0,0,1,0,0,0,1,66
TXN0001038,2024-01-13T17:35:00,12,M0167,SaaS,low,C00006,750,95,9883,0.0209,5501.66,wallet,PNB,432832,17,5,1,0,0,0,0,0,0,1,0,0,0,71
TXN0001039,2024-01-13T15:52:00,12,M0002,B2B,low,C00666,124,11,1278,0.1892,44809.35,netbanking,Yes,426429,15,5,1,0,0,0,0,0,0,0,1,1,0,24
TXN0001040,2024-01-13T11:06:00,12,M0181,Food,high,C00070,765,85,16596,0.0072,16559.49,wallet,Kotak,489817,11,5,1,0,0,0,0,0,0,1,1,1,0,67
TXN0001041,2024-01-13T15:54:00,12,M0109,Services,low,C00469,906,112,18797,0.0674,9531.87,wallet,Canara,410364,15,5,1,0,0,0,1,0,0,1,0,1,0,64
TXN0001042,2024-01-13T12:56:00,12,M0173,Food,high,C00353,227,10,5975,0.0345,1484.52,netbanking,SBI,431458,12,5,1,0,0,0,0,0,0,1,0,0,0,59
TXN0001043,2024-01-13T13:52:00,12,M0081,Logistics,high,C01190,14,4,1510,0.2709,5956.99,upi,PNB,442460,13,5,1,1,1,1,1,0,0,1,1,1,0,39
TXN0001044,2024-01-13T09:53:00,12,M0187,SaaS,high,C00684,263,8,4737,0.1664,5931.54,netbanking,ICICI,577605,9,5,1,0,0,1,0,1,0,1,1,1,0,16
TXN0001045,2024-01-13T02:05:00,12,M0128,B2B,high,C00313,188,6,2469,0.0733,11961.18,wallet,Axis,448160,2,5,1,0,0,1,0,0,0,1,1,1,0,50
TXN0001046,2024-01-13T02:12:00,12,M0146,Food,mid,C00979,877,53,10504,0.0387,4011.26,upi,HDFC,477130,2,5,1,0,0,0,0,0,0,1,1,1,0,12
TXN0001047,2024-01-13T18:36:00,12,M0161,Services,mid,C00598,256,19,3365,0.1542,2664.97,card,Yes,510955,18,5,1,0,0,1,1,0,0,0,1,1,0,41
TXN0001048,2024-01-13T18:45:00,12,M0033,Logistics,low,C01345,202,7,1860,0.0767,4243.67,wallet,Canara,592820,18,5,1,0,0,0,0,0,0,0,0,0,0,16
TXN0001049,2024-01-13T07:13:00,12,M0055,Services,mid,C01024,136,10,1176,0.0902,2204.61,wallet,Axis,410180,7,5,1,0,0,0,1,0,0,1,1,1,0,28
TXN0001050,2024-01-13T13:53:00,12,M0081,Logistics,high,C00699,115,19,2458,0.0619,13249.94,wallet,Kotak,590818,13,5,1,0,0,1,0,0,0,1,0,0,0,52
TXN0001051,2024-01-13T20:06:00,12,M0027,Services,high,C00712,22,1,1648,0.1887,2644.63,card,Canara,421273,20,5,1,10,0,1,0,0,0,0,0,0,0,13
TXN0001052,2024-01-13T20:00:00,12,M0105,SaaS,high,C00466,11,3,1294,0.1314,1394.43,netbanking,Yes,578897,20,5,1,0,0,2,1,0,0,0,0,1,1,60
TXN0001053,2024-01-13T18:02:00,12,M0056,Retail,low,C01379,877,76,14212,0.0235,6450.94,card,SBI,427748,18,5,1,0,0,1,0,0,0,1,0,0,0,14
TXN0001054,2024-01-13T15:31:00,12,M0116,Services,low,C00286,272,12,7237,0.0316,1989.31,netbanking,Canara,540880,15,5,1,0,0,0,1,0,0,0,1,1,0,29
TXN0001055,2024-01-13T06:26:00,12,M0024,B2B,mid,C00047,8,2,892,0.0391,25118.47,wallet,Canara,421538,6,5,1,10,0,3,0,0,0,1,0,0,1,19
TXN0001056,2024-01-13T09:20:00,12,M0128,B2B,high,C00948,163,14,3671,0.0629,23492.01,wallet,PNB,538965,9,5,1,0,0,0,1,0,0,0,1,1,0,42
TXN0001057,2024-01-13T05:13:00,12,M0168,Food,high,C00525,196,14,3844,0.122,4017.24,card,Kotak,505891,5,5,1,0,0,0,1,0,0,1,0,1,0,41
TXN0001058,2024-01-13T21:43:00,12,M0005,Logistics,high,C00578,267,6,6126,0.0334,16010.61,netbanking,ICICI,533720,21,5,1,0,0,0,0,0,0,1,0,0,0,35
TXN0001059,2024-01-13T02:17:00,12,M0152,Retail,high,C00165,165,18,7744,0.1186,11160.79,wallet,Kotak,407427,2,5,1,0,0,0,0,0,0,0,1,1,0,62
TXN0001060,2024-01-13T06:41:00,12,M0176,SaaS,low,C00677,22,3,664,0.2321,659.18,card,HDFC,499399,6,5,1,0,0,0,0,0,1,1,0,0,1,59
TXN0001061,2024-01-13T03:55:00,12,M0102,Retail,high,C01330,256,7,6365,0.0174,4851.16,card,Yes,452472,3,5,1,0,0,0,1,0,0,0,1,1,0,32
TXN0001062,2024-01-13T16:39:00,12,M0198,Food,mid,C00869,17,2,715,0.0491,210.52,netbanking,SBI,505244,16,5,1,10,0,0,0,0,0,0,0,0,1,51
TXN0001063,2024-01-13T15:52:00,12,M0094,SaaS,high,C00122,285,15,6138,0.0613,3848.33,upi,Axis,575548,15,5,1,0,0,1,0,0,0,0,0,0,0,68
TXN0001064,2024-01-13T02:51:00,12,M0165,Services,low,C00351,767,93,8574,0.0491,6088.37,wallet,Axis,494558,2,5,1,0,0,0,1,0,0,0,1,1,0,30
TXN0001065,2024-01-13T12:31:00,12,M0033,Logistics,low,C00733,19,4,1406,0.0532,2706.3,upi,HDFC,513969,12,5,1,0,0,1,0,0,1,0,1,1,0,67
TXN0001066,2024-01-13T07:47:00,12,M0130,Food,low,C00277,164,20,4404,0.1783,2028.1,netbanking,PNB,405425,7,5,1,0,0,1,0,0,0,1,0,0,0,13
TXN0001067,2024-01-13T09:22:00,12,M0065,B2B,high,C00049,879,66,23901,0.0391,27199.23,card,SBI,565736,9,5,1,0,0,0,0,0,0,0,1,1,0,40
TXN0001068,2024-01-13T16:57:00,12,M0144,Retail,low,C00293,25,3,1986,0.1281,1984.29,netbanking,Axis,576681,16,5,1,9,0,1,0,0,0,0,0,0,0,45
TXN0001069,2024-01-13T14:09:00,12,M0066,Food,mid,C00547,197,17,2555,0.0928,3864.23,netbanking,Yes,586451,14,5,1,0,0,0,0,0,0,0,0,0,0,58
TXN0001070,2024-01-13T17:31:00,12,M0129,Services,low,C00237,75,20,6400,0.086,1456.38,netbanking,HDFC,442310,17,5,1,0,0,0,0,0,0,0,0,0,0,37
TXN0001071,2024-01-13T11:52:00,12,M0170,Logistics,mid,C00264,25,4,1179,0.0072,7868.08,upi,SBI,544816,11,5,1,0,0,0,1,0,0,0,1,1,0,19
TXN0001072,2024-01-14T15:02:00,13,M0089,Food,low,C00013,300,11,3983,0.0544,4673.15,wallet,PNB,528547,15,6,1,0,0,0,0,0,0,1,0,0,0,25
TXN0001073,2024-01-14T20:14:00,13,M0159,Services,low,C00430,876,104,3418,0.0136,2682.06,card,ICICI,490364,20,6,1,0,0,1,0,0,0,1,0,0,0,36
TXN0001074,2024-01-14T09:57:00,13,M0000,Logistics,low,C01002,254,13,4980,0.0896,9289.37,netbanking,Axis,530211,9,6,1,0,0,0,0,0,0,0,0,0,0,42
TXN0001075,2024-01-14T00:36:00,13,M0063,SaaS,high,C00228,23,2,1481,0.0503,2839.74,upi,Canara,563236,0,6,1,0,0,0,1,0,0,1,1,1,0,40
TXN0001076,2024-01-14T10:21:00,13,M0058,B2B,low,C00215,256,18,4067,0.245,19047.39,upi,SBI,507996,10,6,1,0,0,1,0,1,0,1,1,1,0,50
TXN0001077,2024-01-14T20:48:00,13,M0015,Services,low,C00966,6,2,1405,0.1134,3329.82,upi,SBI,461493,20,6,1,0,0,0,0,0,0,0,0,0,0,63
TXN0001078,2024-01-14T11:29:00,13,M0158,Retail,low,C01277,952,104,4871,0.0312,3801.31,upi,PNB,400793,11,6,1,0,0,0,0,0,0,1,1,1,0,16
TXN0001079,2024-01-14T09:01:00,13,M0119,Retail,high,C00688,102,19,2995,0.0255,3615.51,netbanking,HDFC,554062,9,6,1,0,0,0,0,1,0,0,1,1,0,31
TXN0001080,2024-01-14T12:57:00,13,M0085,SaaS,mid,C00088,270,16,1887,0.1236,454.42,netbanking,SBI,410318,12,6,1,0,0,0,0,0,0,0,0,0,0,26
TXN0001081,2024-01-14T21:43:00,13,M0166,SaaS,mid,C01133,187,8,7592,0.01,2184.07,netbanking,ICICI,511606,21,6,1,0,0,0,0,0,0,0,0,0,0,57
TXN0001082,2024-01-14T12:57:00,13,M0192,B2B,mid,C00773,866,52,18391,0.0182,5965.11,netbanking,Canara,470971,12,6,1,0,0,0,0,0,0,0,0,0,0,17
TXN0001083,2024-01-14T12:05:00,13,M0013,Logistics,high,C00809,22,1,606,0.0443,7413.09,netbanking,Axis,428708,12,6,1,0,0,1,0,0,0,1,0,0,0,55
TXN0001084,2024-01-14T20:15:00,13,M0171,Retail,low,C01223,878,78,4053,0.0134,3362.79,wallet,Yes,503261,20,6,1,0,0,1,0,0,0,1,0,0,0,39
TXN0001085,2024-01-14T11:57:00,13,M0178,Logistics,low,C01207,103,11,3847,0.1379,13008.5,netbanking,Canara,572944,11,6,1,0,0,1,0,0,0,0,1,1,0,62
TXN0001086,2024-01-14T10:21:00,13,M0150,Retail,mid,C00235,294,6,5292,0.0091,3323.15,card,PNB,571275,10,6,1,0,0,0,0,0,0,0,0,0,0,25
